game_date,season_id,elo_home,elo_away,elo_diff,elo_prob,pf_roll_home,pf_roll_away,pf_roll_diff,pa_roll_home,pa_roll_away,pa_roll_diff,win_roll_home,win_roll_away,win_roll_diff,margin_roll_home,margin_roll_away,margin_roll_diff,games_in_window_home,games_in_window_away,home_rest_days,away_rest_days,home_b2b,away_b2b,rest_diff,market_prob_home,market_prob_away,home_players_out,away_players_out,home_players_questionable,away_players_questionable,home_injury_severity,away_injury_severity,home_win
2023-07-05,22023,1691.9255642253197,1491.3831350999362,200.54242912538348,0.8259752689597668,93.7,83.9,9.799999999999997,79.5,82.2,-2.700000000000003,0.9,0.5,0.4,14.200000000000003,1.7000000000000028,12.5,10.0,10.0,4.0,3.0,0,0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-07-06,22023,1614.2663012025369,1450.7508840147666,163.51541718777025,0.7931835210916787,87.3,82.0,5.299999999999997,82.0,86.2,-4.200000000000003,0.6,0.3,0.3,5.299999999999997,-4.200000000000003,9.5,10.0,10.0,5.0,4.0,0,0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-07-07,22023,1497.8602421557891,1397.239562422964,100.62067973282524,0.7275388935549605,81.3,76.5,4.799999999999997,82.1,86.3,-4.200000000000003,0.7,0.2,0.49999999999999994,-0.7999999999999972,-9.799999999999997,9.0,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-07-07,22023,1522.2131511176074,1368.0545741645146,154.15857695309273,0.7842082003440818,81.3,83.6,-2.299999999999997,77.3,86.2,-8.900000000000006,0.6,0.3,0.3,4.0,-2.6000000000000085,6.6000000000000085,10.0,10.0,5.0,2.0,0,0,3.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-07-07,22023,1530.7869990674208,1455.0150697257998,75.77192934162099,0.6982820953062946,79.5,89.0,-9.5,84.6,90.6,-6.0,0.4,0.6,-0.19999999999999996,-5.099999999999994,-1.5999999999999943,-3.5,10.0,10.0,5.0,2.0,0,0,3.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-07-07,22023,1487.9026404791316,1695.406058846124,-207.5034183669925,0.3118395342966445,83.7,93.6,-9.899999999999991,83.2,79.3,3.9000000000000057,0.4,0.9,-0.5,0.5,14.299999999999997,-13.799999999999997,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-07-08,22023,1551.6299717134098,1446.6145544366002,105.01541727680956,0.732524678903825,92.5,82.8,9.700000000000003,84.1,88.4,-4.300000000000011,0.8,0.3,0.5,8.400000000000006,-5.6000000000000085,14.000000000000014,10.0,10.0,3.0,2.0,0,0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-07-09,22023,1516.8213571612948,1468.9807116319255,47.84064552936934,0.663369282012983,75.5,89.5,-14.0,82.5,88.5,-6.0,0.3,0.7,-0.39999999999999997,-7.0,1.0,-8.0,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-07-09,22023,1503.30946428469,1681.642849532057,-178.333385247367,0.348959247316403,81.9,93.7,-11.799999999999997,81.4,77.9,3.5,0.8,0.9,-0.09999999999999998,0.5,15.799999999999997,-15.299999999999997,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-07-09,22023,1618.4026307807032,1526.5289871107257,91.87364366997758,0.7174442964509082,88.2,83.6,4.6000000000000085,80.3,79.5,0.7999999999999972,0.7,0.6,0.09999999999999998,7.900000000000006,4.099999999999994,3.8000000000000114,10.0,10.0,3.0,2.0,0,0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-07-09,22023,1363.7387381713963,1501.6658497931987,-137.9271116218024,0.4034718079010579,84.2,82.7,1.5,87.3,83.3,4.0,0.3,0.4,-0.10000000000000003,-3.0999999999999943,-0.5999999999999943,-2.5,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-07-09,22023,1391.790340294063,1428.874545089934,-37.084204795870846,0.5472284215386539,74.4,75.9,-1.5,85.6,81.3,4.299999999999997,0.1,0.3,-0.19999999999999998,-11.199999999999989,-5.3999999999999915,-5.799999999999997,10.0,10.0,2.0,4.0,0,0,-2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-07-11,22023,1520.877873039744,1441.2650480146767,79.6128250250672,0.7029197968216251,84.9,82.1,2.8000000000000114,82.2,89.5,-7.299999999999997,0.5,0.2,0.3,2.700000000000003,-7.400000000000006,10.100000000000009,10.0,10.0,2.0,3.0,0,0,-1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-07-11,22023,1688.622034478385,1400.84577186329,287.776262615095,0.8869066070501026,95.7,75.3,20.400000000000006,78.8,84.5,-5.700000000000003,0.9,0.2,0.7,16.900000000000006,-9.200000000000003,26.10000000000001,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-07-12,22023,1355.6693020133753,1556.9794781353332,-201.31017612195797,0.3195409661073526,83.1,89.9,-6.800000000000011,88.4,83.4,5.0,0.2,0.8,-0.6000000000000001,-5.300000000000011,6.5,-11.800000000000011,10.0,10.0,3.0,4.0,0,0,-1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-07-12,22023,1503.5539715210352,1624.053744851685,-120.49977333064976,0.4278324886567438,77.0,88.0,-11.0,83.6,81.0,2.5999999999999943,0.3,0.7,-0.39999999999999997,-6.599999999999994,7.0,-13.599999999999994,10.0,10.0,3.0,3.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-07-12,22023,1496.3302793383618,1509.7352859512198,-13.40500661285796,0.580733930108628,81.7,81.1,0.6000000000000085,84.1,80.7,3.3999999999999915,0.7,0.5,0.19999999999999996,-2.3999999999999915,0.3999999999999915,-2.799999999999983,10.0,10.0,3.0,3.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-07-12,22023,1482.2480972721853,1435.3234439511093,46.92465332107599,0.6621907813152078,89.7,84.4,5.299999999999997,88.3,89.2,-0.9000000000000057,0.7,0.2,0.49999999999999994,1.4000000000000057,-4.799999999999997,6.200000000000003,10.0,10.0,3.0,1.0,0,1,2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-07-12,22023,1419.819113520707,1690.883902337383,-271.0647888166759,0.2391360433557572,75.2,95.9,-20.700000000000003,83.0,79.7,3.299999999999997,0.2,0.9,-0.7,-7.799999999999997,16.200000000000003,-24.0,10.0,10.0,3.0,1.0,0,1,2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-07-18,22023,1398.583904004292,1632.61039462482,-234.02649062052797,0.2800502472090094,75.6,87.5,-11.900000000000006,85.5,80.5,5.0,0.2,0.7,-0.49999999999999994,-9.900000000000006,7.0,-16.900000000000006,10.0,10.0,7.0,6.0,0,0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-07-18,22023,1489.004281645881,1484.7156007361891,4.288680909691948,0.6053099871603351,89.0,80.7,8.299999999999997,87.0,87.6,-0.5999999999999943,0.7,0.6,0.09999999999999998,2.0,-6.8999999999999915,8.899999999999991,10.0,10.0,6.0,6.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-07-19,22023,1526.819477103311,1349.2784826912282,177.5409944120829,0.8061148900721912,87.6,82.6,5.0,82.1,88.9,-6.800000000000011,0.6,0.1,0.5,5.5,-6.300000000000011,11.800000000000011,10.0,10.0,8.0,7.0,0,0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-07-19,22023,1563.3702974574803,1521.3499645533925,42.02033290408781,0.6558469249608889,89.2,85.7,3.5,82.8,79.5,3.299999999999997,0.8,0.6,0.20000000000000007,6.400000000000006,6.200000000000003,0.20000000000000284,10.0,10.0,7.0,7.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-07-20,22023,1618.2113995690002,1496.8980819026744,121.3133176663257,0.7505013570886663,85.3,87.2,-1.9000000000000057,78.5,84.9,-6.400000000000006,0.7,0.7,0.0,6.799999999999997,2.299999999999997,4.5,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-07-20,22023,1476.821800479396,1415.0363926535922,61.78540782580376,0.6810535655898915,81.8,75.8,6.0,86.5,85.0,1.5,0.6,0.2,0.39999999999999997,-4.700000000000003,-9.200000000000003,4.5,10.0,10.0,2.0,8.0,0,0,-6.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-07-20,22023,1412.9828990601118,1494.9973217479003,-82.01442268778851,0.4827167444217745,75.7,76.2,-0.5,83.2,82.7,0.5,0.3,0.3,0.0,-7.5,-6.5,-1.0,10.0,10.0,2.0,8.0,0,0,-6.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-07-20,22023,1428.5672595774136,1695.666623204498,-267.09936362708436,0.2433140811130427,81.0,96.3,-15.299999999999997,87.4,81.3,6.1000000000000085,0.1,0.9,-0.8,-6.400000000000006,15.0,-21.400000000000006,10.0,10.0,8.0,8.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-07-21,22023,1510.6971793018674,1550.2533589582629,-39.55617965639544,0.543700392236686,86.4,90.1,-3.6999999999999886,83.4,84.0,-0.5999999999999943,0.5,0.8,-0.30000000000000004,3.0,6.099999999999994,-3.0999999999999943,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-07-22,22023,1423.700977955153,1484.6516566363357,-60.95067868118281,0.5130200761078411,79.4,73.4,6.0,86.8,81.5,5.299999999999997,0.1,0.3,-0.19999999999999998,-7.3999999999999915,-8.099999999999994,0.7000000000000028,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-07-22,22023,1534.46690305261,1408.65746396539,125.80943908721997,0.755316206283015,85.2,75.4,9.799999999999997,77.4,84.0,-6.599999999999994,0.7,0.2,0.49999999999999994,7.799999999999997,-8.599999999999994,16.39999999999999,10.0,10.0,3.0,2.0,0,0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-07-22,22023,1491.908109044448,1623.2013724272267,-131.2932633827786,0.4126957436799408,87.0,85.2,1.7999999999999972,84.6,78.2,6.3999999999999915,0.7,0.7,0.0,2.4000000000000057,7.0,-4.599999999999994,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-07-22,22023,1483.2007291675982,1700.532904826759,-217.33217565916084,0.2998290210566492,82.4,94.3,-11.899999999999991,87.4,79.7,7.700000000000003,0.6,0.9,-0.30000000000000004,-5.0,14.599999999999994,-19.599999999999994,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-07-23,22023,1499.8231714571336,1423.3285641716764,76.49460728545728,0.6991578324567087,87.4,75.8,11.600000000000009,86.1,79.5,6.599999999999994,0.4,0.4,0.0,1.3000000000000114,-3.700000000000003,5.000000000000014,10.0,10.0,2.0,3.0,0,0,-1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-07-23,22023,1561.1273668029964,1365.400780492672,195.72658631032436,0.8219543955101155,90.8,81.4,9.399999999999991,85.6,86.5,-0.9000000000000057,0.8,0.2,0.6000000000000001,5.200000000000003,-5.099999999999994,10.299999999999997,10.0,10.0,2.0,4.0,0,0,-2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-07-25,22023,1483.654194170849,1417.3117208208105,66.34247335003852,0.6867245363396376,86.8,75.3,11.5,82.2,78.2,4.0,0.7,0.4,0.29999999999999993,4.599999999999994,-2.9000000000000057,7.5,10.0,10.0,3.0,2.0,0,0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-07-25,22023,1564.6882788927942,1413.4405764329958,151.24770245979835,0.7813590953060879,89.9,80.1,9.800000000000011,85.9,87.8,-1.8999999999999915,0.8,0.1,0.7000000000000001,4.0,-7.700000000000003,11.700000000000003,10.0,10.0,2.0,3.0,0,0,-1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-07-25,22023,1494.9120581584923,1706.529485247892,-211.6174270893996,0.3067802316990481,75.5,94.0,-18.5,81.3,79.0,2.299999999999997,0.4,0.9,-0.5,-5.799999999999997,15.0,-20.799999999999997,10.0,10.0,3.0,3.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-07-25,22023,1539.3605789269498,1631.4552873008256,-92.09470837387585,0.4682459532399093,86.5,85.3,1.2000000000000028,78.5,78.1,0.4000000000000057,0.7,0.7,0.0,8.0,7.200000000000003,0.7999999999999972,10.0,10.0,3.0,3.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-07-25,22023,1403.7637880910502,1361.8398684028743,41.92391968817583,0.6557216443211794,77.7,81.7,-4.0,87.1,89.8,-2.700000000000003,0.2,0.1,0.1,-9.399999999999991,-8.099999999999994,-1.2999999999999972,10.0,10.0,3.0,2.0,0,0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-07-26,22023,1477.2041487464653,1505.8400148079995,-28.635866061534216,0.5592481060694552,83.7,87.8,-4.099999999999994,88.3,87.1,1.2000000000000028,0.6,0.4,0.19999999999999996,-4.599999999999994,0.7000000000000028,-5.299999999999997,10.0,10.0,4.0,3.0,0,0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-07-27,22023,1410.6493552046263,1354.954301289298,55.695053915328344,0.6733902277393322,78.0,80.7,-2.700000000000003,87.5,87.6,-0.09999999999999432,0.2,0.1,0.1,-9.5,-6.8999999999999915,-2.6000000000000085,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-07-27,22023,1569.0610969866725,1489.9197034440565,79.14139354261602,0.702352784205417,89.6,86.0,3.5999999999999943,85.3,77.8,7.5,0.8,0.8,0.0,4.299999999999997,8.200000000000003,-3.9000000000000057,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-07-28,22023,1488.7764535245117,1409.0677583391175,79.70869518539416,0.7030350279978396,79.1,78.6,0.5,84.0,89.0,-5.0,0.4,0.0,0.4,-4.900000000000006,-10.400000000000006,5.5,10.0,10.0,3.0,3.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-07-28,22023,1529.9956598621516,1497.024976929389,32.97068293276266,0.6439951633376593,87.4,88.2,-0.7999999999999972,79.7,87.9,-8.200000000000003,0.7,0.4,0.29999999999999993,7.700000000000003,0.29999999999999716,7.400000000000006,10.0,10.0,3.0,2.0,0,0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-07-28,22023,1575.0140413025642,1486.019186625076,88.99485467748832,0.7140728552582949,90.2,83.0,7.200000000000003,85.6,88.2,-2.6000000000000085,0.8,0.6,0.20000000000000007,4.6000000000000085,-5.200000000000003,9.800000000000011,10.0,10.0,1.0,2.0,1,0,-1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-07-30,22023,1417.18155064984,1560.7325841973984,-143.55103354755852,0.3957049334278406,76.8,90.4,-13.600000000000009,86.0,84.6,1.4000000000000057,0.2,0.8,-0.6000000000000001,-9.200000000000003,5.800000000000011,-15.000000000000014,10.0,10.0,3.0,2.0,0,0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-07-30,22023,1474.715752964555,1411.0462115476032,63.66954141695169,0.6834048771373932,79.3,75.6,3.700000000000003,82.7,78.3,4.400000000000006,0.4,0.4,0.0,-3.4000000000000057,-2.700000000000003,-0.7000000000000028,10.0,10.0,2.0,5.0,0,0,-3.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-07-30,22023,1712.665089881873,1537.1157565953984,175.54933328647462,0.80431670393853,95.9,88.1,7.800000000000011,80.5,76.6,3.9000000000000057,0.9,0.8,0.09999999999999998,15.400000000000006,11.5,3.9000000000000057,10.0,10.0,5.0,2.0,0,0,3.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-07-30,22023,1483.9667591281643,1489.904880196142,-5.93812106797759,0.5911616898362984,85.0,83.5,1.5,78.4,88.3,-9.899999999999991,0.7,0.3,0.39999999999999997,6.599999999999994,-4.799999999999997,11.399999999999991,10.0,10.0,3.0,2.0,0,0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-07-30,22023,1640.8202063656238,1500.300643730242,140.51956263538182,0.7706257709752884,85.2,81.9,3.299999999999997,79.6,86.8,-7.200000000000003,0.7,0.6,0.09999999999999998,5.6000000000000085,-4.8999999999999915,10.5,10.0,10.0,5.0,2.0,0,0,3.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-07-30,22023,1348.4221058440846,1423.1284588990743,-74.70635305498968,0.4932274277439253,79.5,77.6,1.9000000000000057,86.9,86.0,0.9000000000000057,0.1,0.1,0.0,-7.400000000000006,-8.400000000000006,1.0,10.0,10.0,3.0,2.0,0,0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-08-01,22023,1625.407690946118,1515.7131591497478,109.69453179637026,0.7377689811841813,83.9,82.0,1.9000000000000057,81.1,87.5,-6.400000000000006,0.6,0.6,0.0,2.8000000000000114,-5.5,8.300000000000011,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-08-01,22023,1338.5575572892062,1404.714309090351,-66.15675180114476,0.505530653177462,79.4,75.6,3.8000000000000114,86.9,82.4,4.5,0.1,0.3,-0.19999999999999998,-7.5,-6.800000000000011,-0.6999999999999886,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-08-01,22023,1716.5787558031025,1492.1435253314385,224.435230471664,0.8448681830480658,96.5,81.8,14.700000000000003,81.5,77.3,4.200000000000003,0.9,0.7,0.20000000000000007,15.0,4.5,10.5,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-08-01,22023,1409.267451981283,1568.6466828659552,-159.3792308846721,0.3741372915655881,78.4,91.0,-12.599999999999994,86.7,85.9,0.7999999999999972,0.2,0.8,-0.6000000000000001,-8.299999999999997,5.099999999999994,-13.399999999999991,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-08-02,22023,1432.9930074539527,1533.2020906741689,-100.20908322021614,0.4566348608593656,76.4,89.5,-13.099999999999994,82.3,80.8,1.5,0.2,0.7,-0.49999999999999994,-5.8999999999999915,8.700000000000003,-14.599999999999994,10.0,10.0,3.0,3.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-08-03,22023,1394.8249221539002,1489.0408889923997,-94.21596683849953,0.4652067456568812,75.1,80.0,-4.900000000000006,81.0,78.7,2.299999999999997,0.3,0.6,-0.3,-5.900000000000006,1.2999999999999972,-7.200000000000003,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-08-04,22023,1510.4685387734314,1576.129428697267,-65.66088992383561,0.5062441567223446,79.9,88.7,-8.799999999999997,87.1,83.3,3.799999999999997,0.5,0.8,-0.30000000000000004,-7.199999999999989,5.400000000000006,-12.599999999999994,10.0,10.0,3.0,3.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-08-04,22023,1542.3347878913562,1481.047655421807,61.287132469549306,0.6804301905269188,88.2,81.7,6.5,80.1,84.9,-4.800000000000011,0.7,0.4,0.29999999999999993,8.100000000000009,-3.200000000000003,11.300000000000011,10.0,10.0,2.0,5.0,0,0,-3.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-08-04,22023,1348.446944225657,1630.6523113224343,-282.2053670967773,0.2276633922105334,77.9,83.7,-5.799999999999997,85.1,79.1,6.0,0.2,0.7,-0.49999999999999994,-7.199999999999989,4.6000000000000085,-11.799999999999997,10.0,10.0,3.0,3.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-08-04,22023,1481.728113992868,1401.7847061499713,79.9434078428967,0.7033170319604187,81.9,77.5,4.400000000000006,86.9,85.7,1.2000000000000028,0.3,0.2,0.09999999999999998,-5.0,-8.200000000000003,3.200000000000003,10.0,10.0,5.0,3.0,0,0,2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-08-05,22023,1405.5207872407625,1423.8603102367654,-18.33952299600287,0.5738023053395511,74.7,76.3,-1.5999999999999943,78.2,81.8,-3.5999999999999943,0.4,0.2,0.2,-3.5,-5.5,2.0,10.0,10.0,2.0,3.0,0,0,-1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-08-06,22023,1478.3450239055371,1343.8936763814463,134.4513475240908,0.7643929406627585,78.9,76.8,2.1000000000000085,81.0,84.9,-3.9000000000000057,0.5,0.2,0.3,-2.0999999999999943,-8.100000000000009,6.000000000000014,10.0,10.0,3.0,2.0,0,0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-08-06,22023,1586.254311831714,1719.6813921421412,-133.4270803104273,0.4097217841225938,88.3,95.6,-7.299999999999997,82.3,80.3,2.0,0.8,0.9,-0.09999999999999998,6.0,15.299999999999997,-9.299999999999997,10.0,10.0,2.0,5.0,0,0,-3.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-08-06,22023,1487.6617733536596,1395.8510467891797,91.81072656447986,0.7173708702773242,82.6,76.8,5.799999999999997,85.7,82.4,3.299999999999997,0.4,0.2,0.2,-3.1000000000000085,-5.6000000000000085,2.5,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-08-06,22023,1528.7261840808178,1494.6562592323453,34.06992484847251,0.6454445708242398,88.9,83.5,5.400000000000006,81.6,86.0,-4.400000000000006,0.7,0.4,0.29999999999999993,7.300000000000011,-2.5,9.800000000000011,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-08-08,22023,1394.0447411339717,1473.314355948113,-79.26961481414128,0.4866631163146301,77.4,81.3,-3.8999999999999915,80.4,86.0,-5.599999999999994,0.4,0.3,0.10000000000000003,-3.0,-4.700000000000003,1.7000000000000028,10.0,10.0,3.0,2.0,0,0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-08-08,22023,1507.56515064883,1500.3436556389845,7.221495009845512,0.609336160436541,85.0,79.0,6.0,86.9,88.3,-1.3999999999999915,0.4,0.4,0.0,-1.9000000000000057,-9.299999999999997,7.3999999999999915,10.0,10.0,2.0,4.0,0,0,-2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-08-08,22023,1515.817292664333,1707.8758278245932,-192.05853516026013,0.3312303981440607,90.5,92.8,-2.299999999999997,84.2,82.0,2.200000000000003,0.6,0.8,-0.20000000000000007,6.299999999999997,10.799999999999997,-4.5,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-08-08,22023,1435.3363563435564,1635.205579166645,-199.86922282308865,0.3213472341861285,78.7,84.1,-5.3999999999999915,81.6,76.1,5.5,0.3,0.8,-0.5,-2.8999999999999915,8.0,-10.899999999999991,10.0,10.0,3.0,4.0,0,0,-1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-08-08,22023,1339.1815351947014,1410.1984641947265,-71.01692900002513,0.4985365257066733,75.3,78.0,-2.700000000000003,83.5,81.7,1.7999999999999972,0.2,0.3,-0.09999999999999998,-8.200000000000003,-3.700000000000003,-4.5,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-08-10,22023,1329.210804680568,1512.5303788477154,-183.3195741671475,0.3424669425009904,75.7,78.9,-3.200000000000003,84.5,84.9,-0.4000000000000057,0.2,0.5,-0.3,-8.799999999999997,-6.0,-2.799999999999997,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-08-10,22023,1404.311478807679,1641.6325238503675,-237.32104504268864,0.2762424856522317,78.7,82.9,-4.200000000000003,80.4,75.7,4.700000000000003,0.4,0.8,-0.4,-1.7000000000000028,7.200000000000003,-8.900000000000006,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-08-10,22023,1428.909411659834,1483.0571650922825,-54.14775343244855,0.5227973991851721,78.0,78.3,-0.29999999999999716,81.7,80.6,1.1000000000000085,0.3,0.5,-0.2,-3.700000000000003,-2.299999999999997,-1.4000000000000057,10.0,10.0,2.0,4.0,0,0,-2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-08-11,22023,1598.059876149262,1495.3784274400991,102.68144870916285,0.7298840400306452,88.7,86.1,2.6000000000000085,79.7,87.5,-7.799999999999997,0.8,0.4,0.4,9.0,-1.4000000000000057,10.400000000000006,10.0,10.0,5.0,3.0,0,0,2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-08-11,22023,1714.5004357874743,1463.0476182744055,251.4528175130688,0.8641777186664648,95.4,80.1,15.300000000000011,82.4,85.9,-3.5,0.9,0.3,0.6000000000000001,13.0,-5.800000000000011,18.80000000000001,10.0,10.0,3.0,3.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-08-12,22023,1420.1691947088598,1473.5131130759858,-53.34391836712598,0.523951682131258,79.5,76.5,3.0,81.9,79.9,2.0,0.4,0.4,0.0,-2.4000000000000057,-3.4000000000000057,1.0,10.0,10.0,4.0,2.0,0,0,2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-08-12,22023,1509.1926847014518,1627.1573735634122,-117.96468886196044,0.4314084679021285,91.2,82.1,9.100000000000009,87.0,76.3,10.700000000000003,0.5,0.7,-0.19999999999999996,4.200000000000003,5.799999999999997,-1.5999999999999943,10.0,10.0,4.0,2.0,0,0,2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-08-13,22023,1717.2168814141453,1463.992146718611,253.22473469553438,0.865370495534048,95.4,75.7,19.700000000000003,82.4,81.1,1.3000000000000114,0.9,0.3,0.6000000000000001,13.0,-5.3999999999999915,18.39999999999999,10.0,10.0,2.0,1.0,0,1,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
