game_date,team_id_home,team_id_away,model_prob_home,confidence_tier,summary_label,high_confidence,high_uncertainty,high_disagreement,upset_alert,ui_tier,ui_label,ui_color,display_priority
2022-12-27,1610612754.0,1610612737.0,0.502032106039506,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-12-28,1610612758.0,1610612743.0,0.4946938511255865,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2022-12-28,1610612741.0,1610612749.0,0.4613876852039772,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-12-29,1610612754.0,1610612739.0,0.4722989205965269,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-12-30,1610612758.0,1610612762.0,0.5301054202999229,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-12-31,1610612741.0,1610612739.0,0.5440717485215524,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-12-31,1610612760.0,1610612755.0,0.460939964959654,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2023-01-01,1610612743.0,1610612738.0,0.4599824430336616,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2023-01-02,1610612746.0,1610612748.0,0.5328568692478454,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2023-01-02,1610612766.0,1610612747.0,0.503545695505342,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2023-01-02,1610612752.0,1610612756.0,0.4980563186366696,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2023-01-04,1610612761.0,1610612749.0,0.548706735840745,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2023-01-04,1610612739.0,1610612756.0,0.5246009121903624,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2023-01-04,1610612741.0,1610612751.0,0.4908568302873627,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2023-01-04,1610612747.0,1610612748.0,0.4593206889189959,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2023-01-04,1610612753.0,1610612760.0,0.4542266347277916,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2023-01-06,1610612761.0,1610612752.0,0.4583310609577787,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2023-01-06,1610612756.0,1610612748.0,0.5427528646444131,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2023-01-06,1610612754.0,1610612757.0,0.5425931579022452,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2023-01-08,1610612756.0,1610612739.0,0.5074441607542067,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2023-01-08,1610612760.0,1610612742.0,0.4969840254998267,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2023-01-08,1610612761.0,1610612757.0,0.5363001150333389,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2023-01-08,1610612748.0,1610612751.0,0.4858407200869289,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2023-01-09,1610612752.0,1610612749.0,0.5168761368969713,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2023-01-10,1610612746.0,1610612742.0,0.4999108334113991,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2023-01-10,1610612762.0,1610612739.0,0.4752444881970704,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2023-01-11,1610612737.0,1610612749.0,0.5425608069728259,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2023-01-12,1610612747.0,1610612742.0,0.5235696398404415,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2023-01-12,1610612757.0,1610612739.0,0.4786285553663015,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2023-01-13,1610612746.0,1610612743.0,0.4500161627488868,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2023-01-13,1610612754.0,1610612737.0,0.4710465108064424,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2023-01-14,1610612762.0,1610612755.0,0.5404758566028887,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2023-01-14,1610612750.0,1610612739.0,0.482987560668451,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2023-01-15,1610612741.0,1610612744.0,0.5414109586354872,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2023-01-16,1610612750.0,1610612762.0,0.5123924278208394,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2023-01-16,1610612737.0,1610612748.0,0.466412331664638,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-10-19,1610612762.0,1610612743.0,0.6685904211164532,Moderate Favorite,Model and consensus disagree • Upset potential,False,False,True,True,6,Upset Alert,red,6
2022-10-29,1610612762.0,1610612763.0,0.5982053419612006,Lean Favorite,Model and consensus disagree • Upset potential,False,False,True,True,6,Upset Alert,red,6
2022-10-31,1610612766.0,1610612758.0,0.6633764072089989,Moderate Favorite,Model and consensus disagree • Upset potential,False,False,True,True,6,Upset Alert,red,6
2022-11-05,1610612752.0,1610612738.0,0.5624876136431849,Lean Favorite,Model and consensus disagree • Upset potential,False,False,True,True,6,Upset Alert,red,6
2022-11-05,1610612766.0,1610612751.0,0.5569501857775184,Lean Favorite,Model and consensus disagree • Upset potential,False,False,True,True,6,Upset Alert,red,6
2022-11-22,1610612755.0,1610612751.0,0.6219555014643198,Lean Favorite,Model and consensus disagree • Upset potential,False,False,True,True,6,Upset Alert,red,6
2022-11-25,1610612754.0,1610612751.0,0.5579687239934079,Lean Favorite,Model and consensus disagree • Upset potential,False,False,True,True,6,Upset Alert,red,6
2022-12-03,1610612746.0,1610612758.0,0.6560087627019623,Moderate Favorite,Model and consensus disagree • Upset potential,False,False,True,True,6,Upset Alert,red,6
2022-12-05,1610612763.0,1610612748.0,0.6351987147109736,Lean Favorite,Model and consensus disagree • Upset potential,False,False,True,True,6,Upset Alert,red,6
2022-12-28,1610612744.0,1610612762.0,0.614058699900379,Lean Favorite,Model and consensus disagree • Upset potential,False,False,True,True,6,Upset Alert,red,6
2023-01-02,1610612750.0,1610612743.0,0.5585573128733908,Lean Favorite,Model and consensus disagree • Upset potential,False,False,True,True,6,Upset Alert,red,6
2023-01-06,1610612747.0,1610612737.0,0.6127361711965295,Lean Favorite,Model and consensus disagree • Upset potential,False,False,True,True,6,Upset Alert,red,6
2023-01-15,1610612747.0,1610612755.0,0.5609156500966666,Lean Favorite,Model and consensus disagree • Upset potential,False,False,True,True,6,Upset Alert,red,6
