game_id,game_date,season_id,season_type,team_id_home,team_id_away,wl_home,pts_home,pts_away,home_win,elo_home,elo_away,elo_prob,home_rest_days,away_rest_days,home_b2b,away_b2b,rest_diff
401320740,2021-09-11,22021,Regular Season,11,18,L,67,76,0,1568.1463511787736,1622.6539345243436,0.5222806146190909,3.0,2.0,0,0,1.0
401320743,2021-09-12,22021,Regular Season,6,14,W,81,53,1,1425.687516579505,1560.4771336325598,0.4078262129456085,3.0,5.0,0,0,-2.0
401320741,2021-09-12,22021,Regular Season,19,16,L,71,79,0,1525.1312363596846,1443.9107434452017,0.7048487141914792,7.0,2.0,0,0,5.0
401320742,2021-09-12,22021,Regular Season,8,5,W,90,80,1,1581.4514139519772,1397.6292878489503,0.8117035507471925,2.0,2.0,0,0,0.0
401320744,2021-09-13,22021,Regular Season,17,3,W,85,75,1,1594.1286612467984,1460.821071599707,0.7632051227980221,5.0,2.0,0,0,3.0
401320745,2021-09-14,22021,Regular Season,20,5,W,85,78,1,1389.955892599196,1393.8633588638943,0.5939838533854203,4.0,2.0,0,0,2.0
401320746,2021-09-15,22021,Regular Season,18,9,W,98,69,1,1633.0995468167257,1430.0067570333026,0.8280754373661905,4.0,4.0,0,0,0.0
401320747,2021-09-16,22021,Regular Season,20,6,L,68,74,0,1398.0762155314876,1437.5309923205928,0.5438452042474679,2.0,4.0,0,0,-2.0
401320748,2021-09-17,22021,Regular Season,5,8,L,73,92,0,1385.743035931603,1585.2173429370334,0.3218432078850006,3.0,5.0,0,0,-2.0
401320749,2021-09-17,22021,Regular Season,9,16,W,91,80,1,1426.5682657806265,1458.0077177290314,0.5552663531883206,2.0,5.0,0,0,-3.0
401320750,2021-09-17,22021,Regular Season,19,17,L,70,103,0,1511.034262075855,1598.864558790838,0.4743626435632496,5.0,4.0,0,0,1.0
401320751,2021-09-17,22021,Regular Season,14,11,W,94,85,1,1548.633657891472,1557.7007388863915,0.5868013986414411,5.0,6.0,0,0,-1.0
401320756,2021-09-19,22021,Regular Season,19,5,W,98,87,1,1501.54700920459,1379.3061717739026,0.7514997857396012,2.0,2.0,0,0,0.0
401320754,2021-09-19,22021,Regular Season,16,8,L,77,83,0,1449.1130447927978,1591.6542070947337,0.3970958605799938,2.0,2.0,0,0,0.0
401320755,2021-09-19,22021,Regular Season,3,6,W,87,84,1,1456.0851740556675,1448.407896405542,0.6099605402131768,6.0,3.0,0,0,3.0
401320752,2021-09-19,22021,Regular Season,18,20,W,84,64,1,1636.5380380694016,1387.1993114465383,0.8627429658246322,4.0,3.0,0,0,1.0
401320753,2021-09-19,22021,Regular Season,11,17,L,83,84,0,1549.4367668592206,1608.3518116621028,0.515947122202887,2.0,2.0,0,0,0.0
401370430,2021-09-23,22021,Playoffs,19,3,W,81,64,1,1506.517013489798,1463.885963251404,0.6566399953910694,4.0,4.0,0,0,0.0
401370431,2021-09-23,22021,Playoffs,11,9,W,83,82,1,1539.1178244151629,1435.46293871686,0.7309873751343987,4.0,6.0,0,0,-2.0
401370433,2021-09-26,22021,Playoffs,14,11,L,80,85,0,1556.8976299186431,1544.498076912475,0.6164080855569624,9.0,3.0,0,0,6.0
401370432,2021-09-26,22021,Playoffs,8,19,L,76,89,0,1599.5961243063334,1513.3842135819766,0.7107908392827582,7.0,3.0,0,0,4.0
401370434,2021-09-28,22021,Playoffs,18,19,L,95,101,0,1639.283178752909,1527.6000303676317,0.7399776266452848,9.0,2.0,0,0,7.0
401370435,2021-09-28,22021,Playoffs,17,11,W,96,90,1,1618.6707541061603,1556.8262386236142,0.6811274702297238,9.0,2.0,0,0,7.0
401370436,2021-09-30,22021,Playoffs,18,19,W,79,68,1,1624.483626220003,1542.399582900537,0.7058818111181016,2.0,2.0,0,0,0.0
401370437,2021-09-30,22021,Playoffs,17,11,L,91,117,0,1625.048204701566,1550.4487880282088,0.6968581766194254,2.0,2.0,0,0,0.0
401370438,2021-10-03,22021,Playoffs,11,17,W,87,60,1,1564.3859515605973,1611.1110411691775,0.5334452723294929,3.0,3.0,0,0,0.0
401370439,2021-10-03,22021,Playoffs,19,18,W,86,83,1,1536.5172191228994,1630.3659899976412,0.4657326627661113,3.0,3.0,0,0,0.0
401370441,2021-10-06,22021,Playoffs,19,18,W,79,69,1,1547.2025658675773,1619.6806432529634,0.4964338204437161,3.0,3.0,0,0,0.0
401370440,2021-10-06,22021,Playoffs,11,17,L,76,93,0,1573.7170461140074,1601.7799466157674,0.5600609322271217,3.0,3.0,0,0,0.0
401370442,2021-10-08,22021,Playoffs,17,11,L,84,87,0,1612.9811652603098,1562.515827469465,0.6667348958388222,2.0,2.0,0,0,0.0
401370395,2021-10-10,22021,Playoffs,11,19,L,77,91,0,1575.850525386241,1557.273889458703,0.6247802429939702,2.0,4.0,0,0,-2.0
401370396,2021-10-13,22021,Playoffs,11,19,W,91,86,1,1563.354920526362,1569.7694943185825,0.5904986468198563,3.0,3.0,0,0,0.0
401370397,2021-10-15,22021,Playoffs,19,11,W,86,50,1,1561.5794672549796,1571.5449475899647,0.585546903060242,2.0,2.0,0,0,0.0
401370398,2021-10-17,22021,Playoffs,19,11,W,80,74,1,1569.8685291937747,1563.2558856511696,0.6085015318970941,2.0,2.0,0,0,0.0
401430475,2022-04-23,22022,Preseason,14,6,W,81,68,1,1531.198627745253,1458.424975046864,0.6946334018226172,14.0,14.0,0,0,0.0
401430476,2022-04-24,22022,Preseason,20,16,W,88,69,1,1419.1179195341217,1458.8197893068384,0.5434923213006987,14.0,14.0,0,0,0.0
401430477,2022-04-25,22022,Preseason,19,3,L,77,92,0,1554.388948989083,1469.913134211458,0.7087321276752422,14.0,14.0,0,0,0.0
401430478,2022-04-27,22022,Preseason,16,8,W,78,66,1,1449.6896357328524,1559.7662152644748,0.4425796101335623,3.0,14.0,0,0,-11.0
401430479,2022-04-28,22022,Preseason,11,14,L,78,82,0,1538.798141402378,1537.3059597088004,0.6014575828993646,14.0,5.0,0,0,9.0
401430481,2022-04-30,22022,Preseason,5,19,W,79,75,1,1412.0353172420862,1540.2143064355782,0.4170475973963444,14.0,5.0,0,0,9.0
401430482,2022-05-01,22022,Preseason,18,20,W,94,78,1,1576.7265237632862,1428.2480731081075,0.7786235540998889,14.0,7.0,0,0,7.0
401430483,2022-05-01,22022,Preseason,8,17,W,89,86,1,1548.617807467146,1569.7525271404734,0.5698627418026131,4.0,14.0,0,0,-10.0
401430484,2022-05-02,22022,Preseason,3,5,W,101,89,1,1484.0877767649629,1423.6943652941593,0.6793104707672478,7.0,2.0,0,0,5.0
401391653,2022-05-06,22022,Regular Season,14,8,W,97,74,1,1549.3351113667875,1557.2205526310938,0.5884496853161196,8.0,5.0,0,0,3.0
401391652,2022-05-06,22022,Regular Season,11,17,L,88,106,0,1526.7689897443906,1561.1497819765257,0.5510813237998674,8.0,5.0,0,0,3.0
401391650,2022-05-06,22022,Regular Season,16,5,W,84,70,1,1460.838043530181,1417.2805747095042,0.6578413641395938,9.0,4.0,0,0,5.0
401391651,2022-05-06,22022,Regular Season,19,6,L,91,98,0,1528.5552583835051,1452.3176430833162,0.6988465769041832,6.0,13.0,0,0,-7.0
401391654,2022-05-07,22022,Regular Season,9,18,W,81,79,1,1451.0578803536837,1581.1540526812885,0.4143669715059862,14.0,6.0,0,0,8.0
401391655,2022-05-07,22022,Regular Season,3,20,L,59,66,0,1490.5015673496175,1423.8205441901052,0.6871436473495742,5.0,6.0,0,0,-1.0
401391656,2022-05-08,22022,Regular Season,5,6,L,77,87,0,1410.437401992296,1466.2945746213998,0.5203419303523086,2.0,2.0,0,0,0.0
401391658,2022-05-08,22022,Regular Season,8,16,L,66,78,0,1548.9895463374162,1467.681216247389,0.7049538933424615,2.0,2.0,0,0,0.0
401391657,2022-05-08,22022,Regular Season,17,14,W,85,74,1,1572.171408452523,1557.5661176604654,0.6194058678158555,2.0,2.0,0,0,0.0
401391660,2022-05-10,22022,Regular Season,5,8,W,82,76,1,1400.03056338525,1534.890468470567,0.4077285015545963,2.0,2.0,0,0,0.0
401391659,2022-05-10,22022,Regular Season,16,17,W,89,76,1,1481.7802941142384,1579.783291096206,0.4597874865668358,2.0,2.0,0,0,0.0
401391663,2022-05-11,22022,Regular Season,11,14,W,97,77,1,1515.7473632683932,1549.9542350167824,0.5513289904629226,5.0,3.0,0,0,2.0
401391661,2022-05-11,22022,Regular Season,20,6,W,77,75,1,1437.5634171370966,1476.701413228446,0.5442975464564334,4.0,3.0,0,0,1.0
401391662,2022-05-11,22022,Regular Season,19,9,W,83,50,1,1514.5783268454215,1462.7705409235637,0.6684497802750088,5.0,4.0,0,0,1.0
401391664,2022-05-13,22022,Regular Season,16,3,L,86,94,0,1492.5845443829016,1476.7586944026264,0.6210608219345446,3.0,6.0,0,0,-3.0
401391665,2022-05-13,22022,Regular Season,20,17,L,73,96,0,1446.677466207968,1568.9790408275428,0.4252954288911954,2.0,3.0,0,0,-1.0
401391666,2022-05-13,22022,Regular Season,9,5,L,86,92,0,1456.139536529064,1411.875993354158,0.6587556367110814,2.0,3.0,0,0,-1.0
401391668,2022-05-14,22022,Regular Season,18,6,W,77,60,1,1569.4413921114085,1467.5873641575747,0.7289439678811426,7.0,3.0,0,0,4.0
401391667,2022-05-14,22022,Regular Season,14,11,L,64,69,0,1540.9808148260408,1524.7207834591347,0.6216488511841206,3.0,3.0,0,0,0.0
401391669,2022-05-14,22022,Regular Season,8,19,L,78,82,0,1523.0450385016588,1521.2093312399213,0.6019315050995353,4.0,3.0,0,0,1.0
401391670,2022-05-15,22022,Regular Season,9,3,L,71,81,0,1442.9644237948423,1489.1799108413172,0.5341752958393469,2.0,2.0,0,0,0.0
401391671,2022-05-15,22022,Regular Season,5,20,L,79,85,0,1425.0511060883796,1438.171557630144,0.5811327083181279,2.0,2.0,0,0,0.0
401391675,2022-05-17,22022,Regular Season,17,11,W,86,74,1,1577.4849494053667,1537.1537604828172,0.6536489046538057,4.0,3.0,0,0,1.0
401391676,2022-05-17,22022,Regular Season,6,8,L,84,87,0,1462.1662435151975,1511.006408399668,0.5304138565413531,3.0,3.0,0,0,0.0
401391674,2022-05-17,22022,Regular Season,3,16,L,68,84,0,1499.8634167581042,1480.1633279442108,0.6262951002600683,2.0,4.0,0,0,-2.0
401391673,2022-05-17,22022,Regular Season,5,20,L,79,101,0,1413.428451922017,1449.7942117965065,0.5482529205439176,2.0,2.0,0,0,0.0
401391672,2022-05-17,22022,Regular Season,9,18,L,65,92,0,1432.280917878055,1574.8625127537855,0.3970401393996846,2.0,3.0,0,0,-1.0
401391677,2022-05-18,22022,Regular Season,14,19,W,74,71,1,1528.5478378023583,1533.247961341912,0.5928829616272714,4.0,4.0,0,0,0.0
401391678,2022-05-19,22022,Regular Season,17,8,W,93,87,1,1584.4119713122907,1521.614685530495,0.6823174980253621,2.0,2.0,0,0,0.0
401391679,2022-05-19,22022,Regular Season,11,3,L,84,94,0,1530.2267385758933,1487.337514752903,0.6569749942833693,2.0,2.0,0,0,0.0
401391680,2022-05-20,22022,Regular Season,18,5,W,94,85,1,1582.8033155417793,1402.4633935111387,0.8086206686843496,3.0,3.0,0,0,0.0
401391681,2022-05-20,22022,Regular Season,20,16,L,73,78,0,1460.7592702073848,1492.689229949412,0.5545689716546105,3.0,3.0,0,0,0.0
401391682,2022-05-20,22022,Regular Season,14,6,W,83,80,1,1536.6901785698128,1451.5579663843705,0.7095115168132994,2.0,3.0,0,0,-1.0
401391683,2022-05-21,22022,Regular Season,17,11,W,100,80,1,1590.7656213517837,1517.0872386902258,0.6957369997609074,2.0,2.0,0,0,0.0
401391684,2022-05-21,22022,Regular Season,3,8,W,94,78,1,1500.4770146385704,1515.2610354910023,0.5787998809578311,2.0,2.0,0,0,0.0
401391686,2022-05-22,22022,Regular Season,16,19,L,73,82,0,1503.7806093825045,1525.1056205744576,0.5695942162316266,2.0,4.0,0,0,-2.0
401391685,2022-05-22,22022,Regular Season,5,18,L,70,92,0,1398.6358068848258,1586.6309021680922,0.3364322050048136,2.0,2.0,0,0,0.0
401391687,2022-05-23,22022,Regular Season,17,6,W,104,76,1,1596.8508813565654,1445.7481967206363,0.781216448792767,2.0,3.0,0,0,-1.0
401391688,2022-05-24,22022,Regular Season,18,3,L,77,85,0,1593.3595462681883,1508.9010170194138,0.7087115866511396,2.0,3.0,0,0,-1.0
401391689,2022-05-24,22022,Regular Season,16,20,W,70,50,1,1492.388725057872,1449.6678907742926,0.6567565143876539,2.0,4.0,0,0,-2.0
401391690,2022-05-24,22022,Regular Season,19,5,W,95,90,1,1536.49750489909,1391.9071627847295,0.7747415896025606,2.0,2.0,0,0,0.0
401391691,2022-05-24,22022,Regular Season,8,9,W,84,78,1,1506.837033110159,1424.3401150900615,0.7063750021634035,3.0,7.0,0,0,-4.0
401391692,2022-05-25,22022,Regular Season,6,11,W,99,94,1,1441.372525696492,1511.001978685444,0.5005332598127449,2.0,4.0,0,0,-2.0
401391693,2022-05-26,22022,Regular Season,18,3,W,99,68,1,1579.1853145351656,1523.0752487524364,0.673915436704477,2.0,2.0,0,0,0.0
401391695,2022-05-27,22022,Regular Season,14,9,W,79,71,1,1542.4999482335468,1418.4676151333297,0.7534206572087407,7.0,3.0,0,0,4.0
401391694,2022-05-27,22022,Regular Season,5,6,W,101,96,1,1387.401994576781,1451.361860500237,0.5086915760629134,3.0,2.0,0,0,1.0
401391696,2022-05-28,22022,Regular Season,19,17,L,76,83,0,1541.0026731070388,1601.22655238071,0.5140652568279638,4.0,5.0,0,0,-1.0
401391697,2022-05-28,22022,Regular Season,18,16,W,79,71,1,1585.707005801076,1499.2535947701188,0.7110765325031365,2.0,4.0,0,0,-2.0
401391698,2022-05-29,22022,Regular Season,20,11,W,81,54,1,1442.8030210620457,1501.0126438816988,0.516961206291122,5.0,4.0,0,0,1.0
401391699,2022-05-29,22022,Regular Season,14,9,W,92,61,1,1547.431535089372,1413.5360282775046,0.7638162031468143,2.0,2.0,0,0,0.0
401391700,2022-05-29,22022,Regular Season,8,6,L,83,85,0,1512.7095330668908,1441.5356920214954,0.6926764604608092,5.0,2.0,0,0,3.0
401391703,2022-05-31,22022,Regular Season,17,18,W,89,81,1,1611.5078575172693,1591.4854751510134,0.6267292237122932,3.0,3.0,0,0,0.0
401391704,2022-05-31,22022,Regular Season,6,3,W,93,91,1,1455.3892212307117,1516.553557486526,0.5127128017571426,2.0,5.0,0,0,-3.0
401391701,2022-05-31,22022,Regular Season,5,16,L,75,87,0,1397.2281630555224,1493.4751254201817,0.4622992771650964,4.0,3.0,0,0,1.0
401391702,2022-05-31,22022,Regular Season,19,11,W,73,70,1,1530.7213679704796,1491.3518680075213,0.652394551332459,3.0,2.0,0,0,1.0
401391705,2022-06-01,22022,Regular Season,20,8,W,84,76,1,1452.4637969362232,1498.8560038576743,0.5339221548515488,3.0,3.0,0,0,0.0
401391706,2022-06-01,22022,Regular Season,9,5,W,87,74,1,1408.8123523404408,1387.9821775122205,0.6278164070690766,3.0,1.0,0,1,2.0
401391707,2022-06-02,22022,Regular Season,17,18,L,90,97,0,1618.9732730430237,1584.0200596252591,0.6466073022473502,2.0,2.0,0,0,0.0
401391708,2022-06-03,22022,Regular Season,16,9,L,70,74,0,1502.7211109634834,1416.2560241990593,0.7110903405697262,3.0,2.0,0,0,1.0
401391709,2022-06-03,22022,Regular Season,20,19,L,65,73,0,1461.785353839192,1537.6734769438303,0.4915271208561177,2.0,3.0,0,0,-1.0
401391710,2022-06-03,22022,Regular Season,11,18,L,88,92,0,1484.3997590341703,1596.9522056702062,0.4390664765275335,3.0,1.0,0,1,2.0
401391711,2022-06-03,22022,Regular Season,14,3,L,51,68,0,1552.1552110264356,1506.8078135216688,0.6601567881608332,5.0,3.0,0,0,2.0
401391717,2022-06-05,22022,Regular Season,14,18,L,86,93,0,1538.9520752632188,1605.733535200757,0.5046317189892382,2.0,2.0,0,0,0.0
401391716,2022-06-05,22022,Regular Season,11,6,W,81,74,1,1475.6184295036198,1465.1349651955688,0.6137967502065067,2.0,5.0,0,0,-3.0
401391715,2022-06-05,22022,Regular Season,17,3,W,84,78,1,1606.0411269980764,1520.0109492848856,0.7105757399183533,3.0,2.0,0,0,1.0
401391714,2022-06-05,22022,Regular Season,19,16,W,91,82,1,1547.5040193609527,1488.4993041520888,0.67756651003196,2.0,2.0,0,0,0.0
401391713,2022-06-05,22022,Regular Season,20,5,W,75,66,1,1451.9548114220695,1380.538505653602,0.6929734995918259,2.0,4.0,0,0,-2.0
401391712,2022-06-05,22022,Regular Season,9,8,L,77,84,0,1430.477831010454,1489.5344469547056,0.5157435895694565,2.0,4.0,0,0,-2.0
401391718,2022-06-07,22022,Regular Season,9,8,W,88,69,1,1420.1629592190648,1499.8493187460947,0.4860638186359876,2.0,2.0,0,0,0.0
401391719,2022-06-07,22022,Regular Season,14,20,W,72,60,1,1528.859440883434,1458.0953414302332,0.6921741303449375,2.0,2.0,0,0,0.0
401391720,2022-06-08,22022,Regular Season,18,5,W,88,69,1,1615.8261695805418,1374.3979756454385,0.857261019213216,3.0,3.0,0,0,0.0
401391721,2022-06-08,22022,Regular Season,16,19,W,84,82,1,1482.050634352728,1553.9526891603136,0.4972627504419905,3.0,3.0,0,0,0.0
401391726,2022-06-10,22022,Regular Season,11,20,W,90,88,1,1483.3424944994897,1451.938824037132,0.6419244109178132,5.0,3.0,0,0,2.0
401391725,2022-06-10,22022,Regular Season,8,16,L,59,76,0,1489.5705951188145,1492.1053793438882,0.5958880813122243,3.0,2.0,0,0,1.0
401391724,2022-06-10,22022,Regular Season,3,14,L,88,89,0,1514.2224640832526,1535.0159582765352,0.570344151399484,5.0,3.0,0,0,2.0
401391723,2022-06-10,22022,Regular Season,5,9,L,83,97,0,1371.5431960297028,1430.441682846345,0.5159709267846303,2.0,3.0,0,0,-1.0
401391722,2022-06-10,22022,Regular Season,18,19,L,79,83,0,1618.6809491962774,1543.8979441691536,0.6970813799652968,2.0,2.0,0,0,0.0
401391727,2022-06-11,22022,Regular Season,6,17,L,72,89,0,1457.410900199699,1611.8296121997091,0.3808473597825734,6.0,6.0,0,0,0.0
401391728,2022-06-12,22022,Regular Season,9,19,L,86,88,0,1440.7611013820376,1557.8395717684596,0.4326602726724561,2.0,2.0,0,0,0.0
401391729,2022-06-12,22022,Regular Season,3,14,L,79,84,0,1502.815581055263,1546.4228413045248,0.5379093140075877,2.0,2.0,0,0,0.0
401391730,2022-06-12,22022,Regular Season,16,11,L,90,99,0,1504.0231409701328,1490.5040062811331,0.6179308125699248,2.0,2.0,0,0,0.0
401391731,2022-06-12,22022,Regular Season,8,5,L,80,84,0,1477.65283349257,1361.2237774940102,0.7451996578565034,2.0,2.0,0,0,0.0
401391732,2022-06-14,22022,Regular Season,16,11,W,83,65,1,1491.6645247187344,1502.8626225325318,0.5838239122142546,2.0,2.0,0,0,0.0
401391733,2022-06-14,22022,Regular Season,8,14,L,79,81,0,1462.7488403354398,1557.1810275846765,0.4648970996767344,2.0,2.0,0,0,0.0
401391736,2022-06-15,22022,Regular Season,5,11,L,80,93,0,1376.1277706511405,1494.539100776817,0.4307779073874717,3.0,1.0,0,1,2.0
401391734,2022-06-15,22022,Regular Season,3,17,L,84,92,0,1492.057394775111,1619.4465593953607,0.418153375882466,3.0,4.0,0,0,-1.0
401391735,2022-06-15,22022,Regular Season,18,20,W,105,92,1,1604.7393215969714,1444.7773122554884,0.7898078767267588,5.0,5.0,0,0,0.0
401391737,2022-06-16,22022,Regular Season,9,16,W,77,65,1,1432.1078959285885,1499.9880464744492,0.5030506707393321,4.0,2.0,0,0,2.0
401391738,2022-06-17,22022,Regular Season,18,14,W,82,71,1,1608.9431640624362,1566.4789695782113,0.6564234049749316,2.0,3.0,0,0,-1.0
401391739,2022-06-17,22022,Regular Season,3,11,W,93,88,1,1483.694327257462,1503.1546589245663,0.5722237278618137,2.0,2.0,0,0,0.0
401391740,2022-06-17,22022,Regular Season,19,20,W,106,100,1,1566.492777221909,1440.5734697900236,0.7554330733515559,5.0,2.0,0,0,3.0
401391741,2022-06-19,22022,Regular Season,9,14,L,72,81,0,1442.0468825138018,1559.60743767771,0.43197920870948,3.0,2.0,0,0,1.0
401391743,2022-06-19,22022,Regular Season,16,18,W,71,63,1,1490.049059889236,1615.8146959629375,0.4204289391635367,3.0,2.0,0,0,1.0
401391742,2022-06-19,22022,Regular Season,5,19,W,89,87,1,1367.5122125033909,1571.3841157548777,0.3163431383931104,4.0,2.0,0,0,2.0
401391744,2022-06-19,22022,Regular Season,3,6,W,92,82,1,1492.2498527002258,1449.7939530040476,0.6564126360620627,2.0,8.0,0,0,-6.0
401391745,2022-06-19,22022,Regular Season,17,8,W,96,95,1,1627.80962691301,1453.450898341905,0.8032357450342018,4.0,5.0,0,0,-1.0
401391746,2022-06-21,22022,Regular Season,20,3,W,80,75,1,1435.6821312570548,1499.1215999789845,0.5094402414826397,4.0,2.0,0,0,2.0
401391747,2022-06-21,22022,Regular Season,17,19,L,95,104,0,1631.744912012326,1557.7109785227397,0.6961700891389634,2.0,2.0,0,0,0.0
401391748,2022-06-21,22022,Regular Season,11,8,L,71,84,0,1494.5991334818025,1449.515613242589,0.6598159180286861,4.0,2.0,0,0,2.0
401391749,2022-06-21,22022,Regular Season,6,16,W,84,82,1,1442.922205725289,1501.6404811059651,0.516230002967674,2.0,2.0,0,0,0.0
401391750,2022-06-22,22022,Regular Season,18,9,L,77,81,0,1604.2232747462083,1433.4072983396122,0.7999926130899618,3.0,3.0,0,0,0.0
401391752,2022-06-23,22022,Regular Season,8,11,W,100,88,1,1462.7119316031628,1481.4028151212287,0.5733075998484943,2.0,2.0,0,0,0.0
401391753,2022-06-23,22022,Regular Season,14,16,W,85,71,1,1568.2470218518995,1491.965081165319,0.6989002746230768,4.0,2.0,0,0,2.0
401391751,2022-06-23,22022,Regular Season,3,5,W,94,68,1,1489.3104048086373,1381.1853497355287,0.7360173365390552,2.0,4.0,0,0,-2.0
401391754,2022-06-23,22022,Regular Season,6,19,L,59,82,0,1452.5976056659354,1571.634380305519,0.429895293081192,2.0,2.0,0,0,0.0
401391755,2022-06-24,22022,Regular Season,20,9,L,77,89,0,1445.493326427402,1449.4071506014116,0.5939750268663345,3.0,2.0,0,0,1.0
401391758,2022-06-25,22022,Regular Season,17,16,L,86,87,0,1617.821510229547,1485.9430866577802,0.7617151067365842,4.0,2.0,0,0,2.0
401391757,2022-06-25,22022,Regular Season,14,6,L,77,85,0,1574.269016359438,1443.9996998043116,0.7600297932769196,2.0,2.0,0,0,0.0
401391756,2022-06-25,22022,Regular Season,3,11,L,72,83,0,1494.5900580778562,1472.8689671181987,0.6290139659147334,2.0,2.0,0,0,0.0
401391759,2022-06-26,22022,Regular Season,20,18,L,61,72,0,1433.6138258900753,1588.223422484409,0.3805882890494392,2.0,4.0,0,0,-2.0
401391760,2022-06-26,22022,Regular Season,19,8,W,88,85,1,1580.2322861671428,1471.2457796061929,0.7369797043486891,3.0,3.0,0,0,0.0
401391761,2022-06-27,22022,Regular Season,11,5,W,83,71,1,1485.4492464364937,1375.9056964663098,0.7376008011043234,2.0,4.0,0,0,-2.0
401391762,2022-06-27,22022,Regular Season,6,17,L,73,79,0,1459.20029566985,1602.587208094815,0.3959308683959494,2.0,2.0,0,0,0.0
401391763,2022-06-28,22022,Regular Season,16,20,W,92,74,1,1501.177388792512,1426.0020601090864,0.6975580481925391,3.0,2.0,0,0,1.0
401391764,2022-06-28,22022,Regular Season,8,3,W,92,64,1,1465.9853736931666,1482.0097787595614,0.5770581886887209,2.0,3.0,0,0,-1.0
401391766,2022-06-29,22022,Regular Season,11,5,W,99,78,1,1490.697230414407,1370.6577124883963,0.7491258177078362,2.0,2.0,0,0,0.0
401391767,2022-06-29,22022,Regular Season,14,17,W,88,78,1,1559.0684204938996,1610.505825462734,0.5266883325853511,4.0,2.0,0,0,2.0
401391765,2022-06-29,22022,Regular Season,19,18,W,91,83,1,1585.492692080169,1595.8351882653978,0.5850201187248912,3.0,3.0,0,0,0.0
401391768,2022-06-30,22022,Regular Season,9,20,L,81,92,0,1461.2866511387383,1419.9532210729371,0.6549538821169134,6.0,2.0,0,0,4.0
401391769,2022-07-01,22022,Regular Season,3,6,L,89,97,0,1473.5509425333355,1451.281678301931,0.6297500277039794,3.0,4.0,0,0,-1.0
401391770,2022-07-01,22022,Regular Season,8,17,L,85,91,0,1474.4442099193925,1601.0395921144411,0.4192655249401566,3.0,2.0,0,0,1.0
401391771,2022-07-01,22022,Regular Season,14,5,W,73,57,1,1568.5346538421925,1365.6402288425531,0.8279128110661832,2.0,2.0,0,0,0.0
401391772,2022-07-02,22022,Regular Season,19,11,W,91,75,1,1593.7922897056712,1495.71471406025,0.7246273597629176,3.0,3.0,0,0,0.0
401391776,2022-07-03,22022,Regular Season,6,9,W,84,74,1,1463.8766788560106,1448.1875734964,0.6208755494368793,2.0,3.0,0,0,-1.0
401391773,2022-07-03,22022,Regular Season,18,16,W,74,72,1,1587.5355906398956,1507.2262278286612,0.7037564126457271,4.0,5.0,0,0,-1.0
401391774,2022-07-03,22022,Regular Season,20,14,W,90,76,1,1433.0522987152754,1571.9763976208687,0.4020912718063689,3.0,2.0,0,0,1.0
401391775,2022-07-03,22022,Regular Season,8,17,W,102,71,1,1466.0588994205891,1609.4249026132445,0.3959596559807765,2.0,2.0,0,0,0.0
401391777,2022-07-04,22022,Regular Season,6,11,W,78,75,1,1471.459167867273,1490.2072612555085,0.5732270360847661,1.0,2.0,1,0,-1.0
401391778,2022-07-05,22022,Regular Season,5,14,L,73,95,0,1362.198485063877,1560.018223056996,0.3239255367383948,4.0,2.0,0,0,2.0
401391779,2022-07-05,22022,Regular Season,3,18,W,82,71,1,1460.955941979256,1593.4604623869811,0.4110067847206172,4.0,2.0,0,0,2.0
401391780,2022-07-06,22022,Regular Season,8,19,W,81,78,1,1478.1397063009736,1599.299742510413,0.4269023452683906,3.0,4.0,0,0,-1.0
401391781,2022-07-06,22022,Regular Season,20,16,L,66,85,0,1445.010473279148,1501.3013560815757,0.5197187730092246,3.0,3.0,0,0,0.0
401391782,2022-07-06,22022,Regular Season,17,9,L,107,116,0,1597.3440957328598,1440.6050844851377,0.7867112950104271,3.0,3.0,0,0,0.0
401391783,2022-07-07,22022,Regular Season,5,19,L,84,93,0,1355.719974329109,1587.837789415781,0.2822708576308266,2.0,1.0,0,1,1.0
401391784,2022-07-07,22022,Regular Season,11,9,W,84,81,1,1481.6718019772038,1456.3393103853462,0.6338520161513903,3.0,1.0,0,1,2.0
401391785,2022-07-07,22022,Regular Season,6,14,L,69,106,0,1479.9946271455776,1566.496733791764,0.4762694018812194,3.0,2.0,0,0,1.0
401391790,2022-07-12,22022,Regular Season,6,16,L,81,94,0,1470.4692391079532,1511.69573154176,0.5413139967615805,5.0,6.0,0,0,-1.0
401391789,2022-07-12,22022,Regular Season,8,11,W,118,107,1,1489.6016593956058,1488.994761654176,0.6002353850681972,6.0,5.0,0,0,1.0
401391787,2022-07-12,22022,Regular Season,9,17,L,101,107,0,1449.016350708374,1581.6098698326514,0.410882768379377,5.0,6.0,0,0,-1.0
401391786,2022-07-12,22022,Regular Season,14,3,W,83,74,1,1576.0221218293884,1472.7358062848436,0.7305699571790666,5.0,7.0,0,0,-2.0
401391788,2022-07-12,22022,Regular Season,19,20,W,90,75,1,1593.4832065683972,1434.6160978189637,0.7887596364371957,5.0,6.0,0,0,-1.0
401391791,2022-07-13,22022,Regular Season,5,18,L,81,89,0,1350.0745571764924,1581.6805980813936,0.2828680840879533,6.0,8.0,0,0,-2.0
401391792,2022-07-14,22022,Regular Season,9,17,L,74,108,0,1440.7986953407865,1589.8275252002388,0.3881900837017699,2.0,2.0,0,0,0.0
